num_PAs,season,nitro_dist,focal_batter_id,focal_batter_name,focal_HitterSide,focal_Barrel_PA,focal_Pitch_PA,focal_BA,focal_OBP,focal_SLG,focal_delta_run_exp_PA,focal_Swing_pct,focal_Contact_pct,focal_SweetSpot_pct,focal_SwStr_pct,focal_Chase_pct,focal_GroundBall_pct,focal_FlyBall_pct,focal_LineDrive_pct,focal_PopUp_pct,focal_Attack_Angle_median,focal_Attack_Direction_median,focal_Swing_Path_Tilt_median,focal_Nitro_med_xy,focal_season_PA,focal_season_Barrel_PA,focal_season_Pitch_PA,focal_season_BA,focal_season_OBP,focal_season_SLG,focal_season_delta_run_exp_PA,focal_season_Swing_pct,focal_season_Contact_pct,focal_season_SweetSpot_pct,focal_season_SwStr_pct,focal_season_Chase_pct,focal_season_GroundBall_pct,focal_season_FlyBall_pct,focal_season_LineDrive_pct,focal_season_PopUp_pct,focal_season_Attack_Angle_median,focal_season_Attack_Direction_median,focal_season_Swing_Path_Tilt_median,focal_season_Nitro_med_xy,focal_season_nitro_x,focal_season_nitro_z,focal_nitro_x,focal_nitro_z,conditional_batter_id,conditional_batter_name,conditional_HitterSide,conditional_Barrel_PA,conditional_Pitch_PA,conditional_BA,conditional_OBP,conditional_SLG,conditional_delta_run_exp_PA,conditional_Swing_pct,conditional_Contact_pct,conditional_SweetSpot_pct,conditional_SwStr_pct,conditional_Chase_pct,conditional_GroundBall_pct,conditional_FlyBall_pct,conditional_LineDrive_pct,conditional_PopUp_pct,conditional_Attack_Angle_median,conditional_Attack_Direction_median,conditional_Swing_Path_Tilt_median,conditional_Nitro_med_xy,conditional_season_PA,conditional_season_Barrel_PA,conditional_season_Pitch_PA,conditional_season_BA,conditional_season_OBP,conditional_season_SLG,conditional_season_delta_run_exp_PA,conditional_season_Swing_pct,conditional_season_Contact_pct,conditional_season_Nitro_med_xy,conditional_season_SweetSpot_pct,conditional_season_SwStr_pct,conditional_season_Chase_pct,conditional_season_GroundBall_pct,conditional_season_FlyBall_pct,conditional_season_LineDrive_pct,conditional_season_PopUp_pct,conditional_season_Attack_Angle_median,conditional_season_Attack_Direction_median,conditional_season_Swing_Path_Tilt_median,conditional_season_nitro_x,conditional_season_nitro_z,conditional_nitro_x,conditional_nitro_z
74,2023,0.20690972614229547,408234,"Cabrera, Miguel",R,0.04054054054054054,3.7837837837837838,0.28169014084507044,0.3108108108108108,0.43661971830985913,-0.010554054054054057,0.4714285714285714,0.75,0.3275862068965517,0.11785714285714285,0.29927007299270075,0.4827586206896552,0.25862068965517243,0.2413793103448276,0.017241379310344827,7.065761246944367,6.300740952194934,31.47613201079922,[-0.13445554  3.06653904],184.0,0.02717391304347826,3.7989130434782608,0.26900584795321636,0.31521739130434784,0.38011695906432746,-0.01659782608695652,0.4663805436337625,0.7576687116564417,0.34328358208955223,0.11301859799713877,0.2768361581920904,0.4701492537313433,0.20149253731343283,0.2835820895522388,0.04477611940298507,6.121136370093431,6.2998736428846485,32.45178417857724,[-0.13445554  2.54665962],-0.1344555403453312,2.5466596219914885,-0.1344555403453312,3.066539040914443,681481.0,"Carpenter, Kerry",L,0.02702702702702703,3.7837837837837838,0.30434782608695654,0.35135135135135137,0.43478260869565216,0.05963513513513514,,,,,,,,,,,,,[None None],293.0,0.06143344709897611,3.832764505119454,0.2857142857142857,0.3515358361774744,0.462406015037594,0.052993174061433446,0.5289403383793411,0.7289562289562289,[0.01941455 2.40832803],0.4010416666666667,0.1433659839715049,0.3486725663716814,0.484375,0.2604166666666667,0.21875,0.036458333333333336,15.378297493504508,4.022305517188615,34.84438470011237,0.01941454921615355,2.4083280265021703,,
31,2023,0.24582634608208093,408234,"Cabrera, Miguel",R,0.03225806451612903,3.225806451612903,0.37037037037037035,0.41935483870967744,0.5555555555555556,0.09003225806451613,0.52,0.8076923076923077,0.4583333333333333,0.1,0.28846153846153844,0.25,0.25,0.4166666666666667,0.08333333333333333,9.999490568044148,3.8714023392345145,33.43028522060609,[-0.15393398  2.54665962],184.0,0.02717391304347826,3.7989130434782608,0.26900584795321636,0.31521739130434784,0.38011695906432746,-0.01659782608695652,0.4663805436337625,0.7576687116564417,0.34328358208955223,0.11301859799713877,0.2768361581920904,0.4701492537313433,0.20149253731343283,0.2835820895522388,0.04477611940298507,6.121136370093431,6.2998736428846485,32.45178417857724,[-0.13445554  2.54665962],-0.1344555403453312,2.5466596219914885,-0.1539339801861925,2.5466596219914885,679529.0,"Torkelson, Spencer",R,0.0967741935483871,4.161290322580645,0.27586206896551724,0.3225806451612903,0.4827586206896552,0.0042580645161290325,,,,,,,,,,,,,[None None],310.0,0.1032258064516129,4.170967741935484,0.23636363636363636,0.3161290322580645,0.49454545454545457,0.032135483870967735,0.4648105181747873,0.740432612312812,[0.09647113 2.46237756],0.3230769230769231,0.12064965197215777,0.23414634146341465,0.3641025641025641,0.3333333333333333,0.2,0.10256410256410256,10.763760258098229,-7.744602906308481,31.557435972795755,0.09647112778638406,2.4623775576263363,,
55,2023,0.42013768546895125,444482,"Peralta, David",L,0.0,3.727272727272727,0.18181818181818182,0.18181818181818182,0.23636363636363636,-0.08094545454545454,0.6,0.7560975609756098,0.2558139534883721,0.14634146341463414,0.39361702127659576,0.4883720930232558,0.23255813953488372,0.23255813953488372,0.046511627906976744,4.037201997876239,0.6481261478381072,31.87056477262842,[nan nan],194.0,0.015463917525773196,3.597938144329897,0.22950819672131148,0.25773195876288657,0.31693989071038253,-0.0378659793814433,0.5616045845272206,0.7602040816326531,0.32,0.1346704871060172,0.3855072463768116,0.49333333333333335,0.20666666666666667,0.24666666666666667,0.05333333333333334,4.363515906124661,0.5075687290230181,31.761945357526105,[0.06763855 2.3594974 ],0.0676385548079527,2.359497404755333,,,502110.0,"Martinez, J. D.",R,0.07272727272727272,4.3090909090909095,0.2553191489361702,0.34545454545454546,0.44680851063829785,0.02736363636363636,,,,,,,,,,,,,[None None],165.0,0.08484848484848485,3.9272727272727272,0.3013698630136986,0.3558282208588957,0.5753424657534246,0.09253939393939394,0.5324074074074074,0.6521739130434783,[-0.29663469  2.56883129],0.3854166666666667,0.18518518518518517,0.3283582089552239,0.375,0.3229166666666667,0.2604166666666667,0.03125,12.516922889460984,1.8162744305844156,37.85314391278639,-0.29663469379772156,2.5688312890203417,,
48,2023,0.18943157973621516,444482,"Peralta, David",L,0.0,3.5416666666666665,0.25,0.2708333333333333,0.3409090909090909,-0.04218750000000001,0.5411764705882353,0.782608695652174,0.28205128205128205,0.11764705882352941,0.38636363636363635,0.5384615384615384,0.20512820512820512,0.20512820512820512,0.05128205128205128,6.393802338360989,-1.9974617635531209,31.789741290081334,[nan nan],194.0,0.015463917525773196,3.597938144329897,0.22950819672131148,0.25773195876288657,0.31693989071038253,-0.0378659793814433,0.5616045845272206,0.7602040816326531,0.32,0.1346704871060172,0.3855072463768116,0.49333333333333335,0.20666666666666667,0.24666666666666667,0.05333333333333334,4.363515906124661,0.5075687290230181,31.761945357526105,[0.06763855 2.3594974 ],0.0676385548079527,2.359497404755333,,,571970.0,"Muncy, Max",L,0.08333333333333333,4.229166666666667,0.2682926829268293,0.3541666666666667,0.4878048780487805,0.02185416666666667,,,,,,,,,,,,,[None None],280.0,0.06785714285714285,4.260714285714286,0.2264957264957265,0.3357142857142857,0.47435897435897434,0.035507142857142855,0.41408214585079633,0.7267206477732794,[0.06529271 2.17008035],0.375,0.11316010058675607,0.2403225806451613,0.35714285714285715,0.35714285714285715,0.20238095238095238,0.08333333333333333,14.37253186498747,-1.7552079436054722,33.73018138683548,0.0652927103859595,2.1700803505724906,,
58,2023,0.6988175810676295,446334,"Longoria, Evan",R,0.017241379310344827,3.4827586206896552,0.21568627450980393,0.29310344827586204,0.21568627450980393,-0.06362068965517242,0.43564356435643564,0.7386363636363636,0.32432432432432434,0.11386138613861387,0.30833333333333335,0.4594594594594595,0.24324324324324326,0.2702702702702703,0.02702702702702703,17.351689439726613,-6.110078466903766,36.374469356332845,[0.33379134 2.40784481],82.0,0.024390243902439025,3.7195121951219514,0.19444444444444445,0.2804878048780488,0.2222222222222222,-0.06326829268292683,0.42950819672131146,0.7099236641221374,0.32653061224489793,0.12459016393442623,0.2988505747126437,0.46938775510204084,0.24489795918367346,0.2653061224489796,0.02040816326530612,15.953049741101594,-4.962538899724793,36.673167342002685,[0.23143454 2.17110401],0.23143454297415528,2.17110400895493,0.3337913420932272,2.407844810003258,666971.0,"Gurriel Jr., Lourdes",R,0.10344827586206896,3.310344827586207,0.2909090909090909,0.3275862068965517,0.5818181818181818,0.07860344827586206,,,,,,,,,,,,,[None None],264.0,0.06060606060606061,3.662878787878788,0.25806451612903225,0.29924242424242425,0.42338709677419356,0.010231060606060601,0.5108583247156153,0.8036437246963563,[-0.28924653  2.63719116],0.4158415841584158,0.10031023784901758,0.32577319587628867,0.39603960396039606,0.24752475247524752,0.31683168316831684,0.039603960396039604,7.353909517298645,1.0559089193753557,34.8903933769032,-0.28924653377706133,2.6371911552295364,,
102,2023,0.33653489572805856,453568,"Blackmon, Charlie",L,0.029411764705882353,3.5392156862745097,0.3258426966292135,0.4019607843137255,0.5280898876404494,0.0904313725490196,0.49584487534626037,0.8044692737430168,0.3684210526315789,0.09695290858725762,0.33516483516483514,0.40789473684210525,0.25,0.27631578947368424,0.06578947368421052,7.161159949889128,-3.568052242567201,33.25857310250446,[0.19219704 2.37002809],172.0,0.023255813953488372,3.6627906976744184,0.2953020134228188,0.38372093023255816,0.46308724832214765,0.05533720930232557,0.4714285714285714,0.8080808080808081,0.3700787401574803,0.09047619047619047,0.3057324840764331,0.41732283464566927,0.2204724409448819,0.2677165354330709,0.09448818897637795,7.192639815991402,-3.0226164648656146,33.229460824587235,[-0.04604688  2.21020393],-0.046046880308020594,2.2102039298890146,0.1921970350015128,2.3700280879744584,686668.0,"Doyle, Brenton",R,0.0392156862745098,3.9215686274509802,0.20618556701030927,0.24509803921568626,0.3711340206185567,-0.024607843137254903,,,,,,,,,,,,,[None None],238.0,0.04201680672268908,3.7016806722689077,0.19555555555555557,0.2330508474576271,0.3333333333333333,-0.03540756302521009,0.5334846765039728,0.6382978723404256,[0.01489883 2.54117425],0.3049645390070922,0.19296254256526674,0.33408071748878926,0.5106382978723404,0.23404255319148937,0.20567375886524822,0.04964539007092199,13.918027592763464,5.062870337713391,32.48194342061615,0.01489883427277125,2.5411742547172866,,
50,2023,0.24289307096219434,455117,"Maldonado, Martín",R,0.1,4.32,0.25,0.34,0.5454545454545454,0.07573999999999999,0.4675925925925926,0.6237623762376238,0.4782608695652174,0.17592592592592593,0.3018867924528302,0.2608695652173913,0.43478260869565216,0.2608695652173913,0.043478260869565216,18.70883179380172,-6.425382143079357,32.19845208210652,[0.00848318 2.46024243],174.0,0.05172413793103448,3.9770114942528734,0.21518987341772153,0.26627218934911245,0.4050632911392405,0.005224137931034486,0.5144508670520231,0.6432584269662921,0.3229166666666667,0.18352601156069365,0.34796238244514105,0.375,0.3541666666666667,0.17708333333333334,0.09375,16.504931767542327,-4.06648859939633,32.17246561845105,[0.08341168 2.46024243],0.0834116811930853,2.4602424256486377,0.0084831786715007,2.4602424256486377,643289.0,"Dubón, Mauricio",R,0.02,3.58,0.3111111111111111,0.36,0.4444444444444444,0.10799999999999998,,,,,,,,,,,,,[None None],192.0,0.036458333333333336,3.5572916666666665,0.2777777777777778,0.3177083333333333,0.43333333333333335,0.055703125,0.575402635431918,0.8091603053435115,[-0.04728778  2.25551164],0.3825503355704698,0.10980966325036604,0.41040462427745666,0.4161073825503356,0.28859060402684567,0.2550335570469799,0.040268456375838924,4.613730485385615,4.314900453639707,33.120610824119545,-0.0472877788827528,2.2555116388643097,,
46,2023,0.5326613340365324,455117,"Maldonado, Martín",R,0.021739130434782608,4.130434782608695,0.1951219512195122,0.25,0.36585365853658536,-0.013173913043478258,0.5421052631578948,0.6504854368932039,0.2692307692307692,0.18947368421052632,0.3473684210526316,0.4230769230769231,0.34615384615384615,0.11538461538461539,0.11538461538461539,15.867771447962966,-4.034229764498389,31.620745141117688,[-0.49697038  2.58676214],174.0,0.05172413793103448,3.9770114942528734,0.21518987341772153,0.26627218934911245,0.4050632911392405,0.005224137931034486,0.5144508670520231,0.6432584269662921,0.3229166666666667,0.18352601156069365,0.34796238244514105,0.375,0.3541666666666667,0.17708333333333334,0.09375,16.504931767542327,-4.06648859939633,32.17246561845105,[0.08341168 2.46024243],0.0834116811930853,2.4602424256486377,-0.4969703828183276,2.586762142479441,676694.0,"Meyers, Jake",R,0.043478260869565216,3.760869565217391,0.26666666666666666,0.2826086956521739,0.5111111111111111,0.010695652173913037,,,,,,,,,,,,,[None None],103.0,0.02912621359223301,3.5145631067961167,0.23469387755102042,0.27184466019417475,0.40816326530612246,-0.018281553398058255,0.511049723756906,0.745945945945946,[-0.07773566  2.96794276],0.2638888888888889,0.1298342541436464,0.3103448275862069,0.3472222222222222,0.375,0.19444444444444445,0.08333333333333333,9.996337955436534,-3.931298449056632,31.905791936100403,-0.0777356630756251,2.9679427607014324,,
41,2023,0.25809995317781675,455117,"Maldonado, Martín",R,0.0,3.268292682926829,0.24324324324324326,0.2631578947368421,0.35135135135135137,-0.007195121951219513,0.5522388059701493,0.6756756756756757,0.2857142857142857,0.1791044776119403,0.4482758620689655,0.4642857142857143,0.25,0.17857142857142858,0.10714285714285714,15.157030750753108,-4.06648859939633,31.826444458691928,[nan nan],174.0,0.05172413793103448,3.9770114942528734,0.21518987341772153,0.26627218934911245,0.4050632911392405,0.005224137931034486,0.5144508670520231,0.6432584269662921,0.3229166666666667,0.18352601156069365,0.34796238244514105,0.375,0.3541666666666667,0.17708333333333334,0.09375,16.504931767542327,-4.06648859939633,32.17246561845105,[0.08341168 2.46024243],0.0834116811930853,2.4602424256486377,,,665161.0,"Peña, Jeremy",R,0.0,3.658536585365854,0.34375,0.475,0.53125,0.10902439024390244,,,,,,,,,,,,,[None None],295.0,0.013559322033898305,3.5898305084745763,0.2830188679245283,0.3493150684931507,0.3584905660377358,0.013108474576271185,0.5338983050847458,0.7283950617283951,[0.2277061 2.6742394],0.3127962085308057,0.14500941619585686,0.351493848857645,0.5781990521327014,0.16587677725118483,0.20853080568720378,0.04739336492890995,10.91473598437759,-0.25878335840108074,33.23678831613926,0.22770610417253834,2.674239400691319,,
82,2023,0.5950840674050528,457705,"McCutchen, Andrew",R,0.06097560975609756,4.7317073170731705,0.2537313432835821,0.3902439024390244,0.417910447761194,0.02934146341463414,0.4252577319587629,0.7151515151515152,0.34782608695652173,0.1211340206185567,0.19487179487179487,0.43478260869565216,0.2608695652173913,0.2608695652173913,0.043478260869565216,13.726185331962693,0.0005678651105694432,33.406052961522086,[0.24856064 2.8414871 ],157.0,0.03184713375796178,4.388535031847134,0.23255813953488372,0.36942675159235666,0.34108527131782945,-0.0008789808917197453,0.4107402031930334,0.7279151943462897,0.34408602150537637,0.11175616835994194,0.1871345029239766,0.4838709677419355,0.20430107526881722,0.24731182795698925,0.06451612903225806,13.176901982164894,0.33621184565494866,33.406052961522086,[0.24856064 2.8414871 ],0.2485606397007583,2.8414871025499617,0.2485606397007583,2.8414871025499617,668804.0,"Reynolds, Bryan",L,0.06097560975609756,3.902439024390244,0.24,0.3048780487804878,0.5466666666666666,0.011914634146341457,,,,,,,,,,,,,[None None],202.0,0.06435643564356436,4.00990099009901,0.22727272727272727,0.32673267326732675,0.4772727272727273,-0.001965346534653467,0.47649402390438245,0.697324414715719,[-0.14187855  2.3923966 ],0.36363636363636365,0.14422310756972112,0.27913669064748203,0.47368421052631576,0.2679425837320574,0.23923444976076555,0.019138755980861243,12.383635215102933,2.858348150922409,38.88662485069543,-0.1418785541965644,2.392396595916666,,
